Domain,I+,I-,I0,IPH+,IPH-,IPH0,V+,V-,V0,VPH+,VPH-,VPH0,VA,VB,VC,IA,IB,IC,Type
0.53575,0.77489443,0.77489443,0.77489443,-2.582829729,-2.582829729,-2.582829729,74.59913659,74.59913659,74.59913659,-1.591619055,-1.591619055,-1.591619055,1,0,0,0,1,1,8
0.536,0.77489443,0.77489443,0.77489443,-2.582829729,-2.582829729,-2.582829729,74.59913659,74.59913659,74.59913659,-1.591619055,-1.591619055,-1.591619055,1,0,0,0,1,1,8
0.53625,0.77489443,0.77489443,0.77489443,-2.582829729,-2.582829729,-2.582829729,74.59913659,74.59913659,74.59913659,-1.591619055,-1.591619055,-1.591619055,1,0,0,0,1,1,8
0.5365,0.775222642,0.775222642,0.775222642,-2.583808395,-2.583808395,-2.583808395,74.59811514,74.59811514,74.59811514,-1.591639804,-1.591639804,-1.591639804,1,0,0,0,1,1,8
0.53675,0.775222642,0.775222642,0.775222642,-2.583808395,-2.583808395,-2.583808395,74.59811514,74.59811514,74.59811514,-1.591639804,-1.591639804,-1.591639804,1,0,0,0,1,1,8
0.537,0.775222642,0.775222642,0.775222642,-2.583808395,-2.583808395,-2.583808395,74.59811514,74.59811514,74.59811514,-1.591639804,-1.591639804,-1.591639804,1,0,0,0,1,1,8
0.53725,0.775222642,0.775222642,0.775222642,-2.583808395,-2.583808395,-2.583808395,74.59811514,74.59811514,74.59811514,-1.591639804,-1.591639804,-1.591639804,1,0,0,0,1,1,8
0.5375,0.775222642,0.775222642,0.775222642,-2.583808395,-2.583808395,-2.583808395,74.59811514,74.59811514,74.59811514,-1.591639804,-1.591639804,-1.591639804,1,0,0,0,1,1,8
0.53775,0.775234608,0.775234608,0.775234608,-2.58473659,-2.58473659,-2.58473659,74.59710298,74.59710298,74.59710298,-1.591648983,-1.591648983,-1.591648983,1,0,0,0,1,1,8
0.538,0.775234608,0.775234608,0.775234608,-2.58473659,-2.58473659,-2.58473659,74.59710298,74.59710298,74.59710298,-1.591648983,-1.591648983,-1.591648983,1,0,0,0,1,1,8
0.53825,0.775234608,0.775234608,0.775234608,-2.58473659,-2.58473659,-2.58473659,74.59710298,74.59710298,74.59710298,-1.591648983,-1.591648983,-1.591648983,1,0,0,0,1,1,8
0.5385,0.775234608,0.775234608,0.775234608,-2.58473659,-2.58473659,-2.58473659,74.59710298,74.59710298,74.59710298,-1.591648983,-1.591648983,-1.591648983,1,0,0,0,1,1,8
0.53875,0.774985982,0.774985982,0.774985982,-2.585551003,-2.585551003,-2.585551003,74.59733634,74.59733634,74.59733634,-1.591648342,-1.591648342,-1.591648342,1,0,0,0,1,1,8
0.539,0.774985982,0.774985982,0.774985982,-2.585551003,-2.585551003,-2.585551003,74.59733634,74.59733634,74.59733634,-1.591648342,-1.591648342,-1.591648342,1,0,0,0,1,1,8
0.53925,0.774985982,0.774985982,0.774985982,-2.585551003,-2.585551003,-2.585551003,74.59733634,74.59733634,74.59733634,-1.591648342,-1.591648342,-1.591648342,1,0,0,0,1,1,8
0.5395,0.774985982,0.774985982,0.774985982,-2.585551003,-2.585551003,-2.585551003,74.59733634,74.59733634,74.59733634,-1.591648342,-1.591648342,-1.591648342,1,0,0,0,1,1,8
0.53975,0.77451602,0.77451602,0.77451602,-2.58618012,-2.58618012,-2.58618012,74.59841674,74.59841674,74.59841674,-1.591651136,-1.591651136,-1.591651136,1,0,0,0,1,1,8
0.54,0.77451602,0.77451602,0.77451602,-2.58618012,-2.58618012,-2.58618012,74.59841674,74.59841674,74.59841674,-1.591651136,-1.591651136,-1.591651136,1,0,0,0,1,1,8
0.54025,0.77451602,0.77451602,0.77451602,-2.58618012,-2.58618012,-2.58618012,74.59841674,74.59841674,74.59841674,-1.591651136,-1.591651136,-1.591651136,1,0,0,0,1,1,8
0.5405,0.77451602,0.77451602,0.77451602,-2.58618012,-2.58618012,-2.58618012,74.59841674,74.59841674,74.59841674,-1.591651136,-1.591651136,-1.591651136,1,0,0,0,1,1,8
0.54075,0.773868281,0.773868281,0.773868281,-2.586545171,-2.586545171,-2.586545171,74.60009351,74.60009351,74.60009351,-1.591665968,-1.591665968,-1.591665968,1,0,0,0,1,1,8
0.541,0.773868281,0.773868281,0.773868281,-2.586545171,-2.586545171,-2.586545171,74.60009351,74.60009351,74.60009351,-1.591665968,-1.591665968,-1.591665968,1,0,0,0,1,1,8
0.54125,0.773868281,0.773868281,0.773868281,-2.586545171,-2.586545171,-2.586545171,74.60009351,74.60009351,74.60009351,-1.591665968,-1.591665968,-1.591665968,1,0,0,0,1,1,8
0.5415,0.773868281,0.773868281,0.773868281,-2.586545171,-2.586545171,-2.586545171,74.60009351,74.60009351,74.60009351,-1.591665968,-1.591665968,-1.591665968,1,0,0,0,1,1,8
0.54175,0.773106832,0.773106832,0.773106832,-2.586563789,-2.586563789,-2.586563789,74.60138257,74.60138257,74.60138257,-1.591691508,-1.591691508,-1.591691508,1,0,0,0,1,1,8
0.542,0.773106832,0.773106832,0.773106832,-2.586563789,-2.586563789,-2.586563789,74.60138257,74.60138257,74.60138257,-1.591691508,-1.591691508,-1.591691508,1,0,0,0,1,1,8
0.54225,0.773106832,0.773106832,0.773106832,-2.586563789,-2.586563789,-2.586563789,74.60138257,74.60138257,74.60138257,-1.591691508,-1.591691508,-1.591691508,1,0,0,0,1,1,8
0.5425,0.773106832,0.773106832,0.773106832,-2.586563789,-2.586563789,-2.586563789,74.60138257,74.60138257,74.60138257,-1.591691508,-1.591691508,-1.591691508,1,0,0,0,1,1,8
0.54275,0.772345347,0.772345347,0.772345347,-2.586177057,-2.586177057,-2.586177057,74.60186036,74.60186036,74.60186036,-1.591722756,-1.591722756,-1.591722756,1,0,0,0,1,1,8
0.543,0.772345347,0.772345347,0.772345347,-2.586177057,-2.586177057,-2.586177057,74.60186036,74.60186036,74.60186036,-1.591722756,-1.591722756,-1.591722756,1,0,0,0,1,1,8
0.54325,0.772345347,0.772345347,0.772345347,-2.586177057,-2.586177057,-2.586177057,74.60186036,74.60186036,74.60186036,-1.591722756,-1.591722756,-1.591722756,1,0,0,0,1,1,8
0.5435,0.772345347,0.772345347,0.772345347,-2.586177057,-2.586177057,-2.586177057,74.60186036,74.60186036,74.60186036,-1.591722756,-1.591722756,-1.591722756,1,0,0,0,1,1,8
0.54375,0.772345347,0.772345347,0.772345347,-2.586177057,-2.586177057,-2.586177057,74.60186036,74.60186036,74.60186036,-1.591722756,-1.591722756,-1.591722756,1,0,0,0,1,1,8
0.544,0.771722389,0.771722389,0.771722389,-2.585398913,-2.585398913,-2.585398913,74.60148113,74.60148113,74.60148113,-1.591749115,-1.591749115,-1.591749115,1,0,0,0,1,1,8
0.54425,0.771722389,0.771722389,0.771722389,-2.585398913,-2.585398913,-2.585398913,74.60148113,74.60148113,74.60148113,-1.591749115,-1.591749115,-1.591749115,1,0,0,0,1,1,8
0.5445,0.771722389,0.771722389,0.771722389,-2.585398913,-2.585398913,-2.585398913,74.60148113,74.60148113,74.60148113,-1.591749115,-1.591749115,-1.591749115,1,0,0,0,1,1,8
0.54475,0.771722389,0.771722389,0.771722389,-2.585398913,-2.585398913,-2.585398913,74.60148113,74.60148113,74.60148113,-1.591749115,-1.591749115,-1.591749115,1,0,0,0,1,1,8
0.545,0.771380062,0.771380062,0.771380062,-2.58437792,-2.58437792,-2.58437792,74.6015676,74.6015676,74.6015676,-1.591747358,-1.591747358,-1.591747358,1,0,0,0,1,1,8
0.54525,0.771380062,0.771380062,0.771380062,-2.58437792,-2.58437792,-2.58437792,74.6015676,74.6015676,74.6015676,-1.591747358,-1.591747358,-1.591747358,1,0,0,0,1,1,8
0.5455,0.771380062,0.771380062,0.771380062,-2.58437792,-2.58437792,-2.58437792,74.6015676,74.6015676,74.6015676,-1.591747358,-1.591747358,-1.591747358,1,0,0,0,1,1,8
0.54575,0.771380062,0.771380062,0.771380062,-2.58437792,-2.58437792,-2.58437792,74.6015676,74.6015676,74.6015676,-1.591747358,-1.591747358,-1.591747358,1,0,0,0,1,1,8
0.546,0.771367505,0.771367505,0.771367505,-2.583375118,-2.583375118,-2.583375118,74.6026544,74.6026544,74.6026544,-1.591737501,-1.591737501,-1.591737501,1,0,0,0,1,1,8
0.54625,0.771367505,0.771367505,0.771367505,-2.583375118,-2.583375118,-2.583375118,74.6026544,74.6026544,74.6026544,-1.591737501,-1.591737501,-1.591737501,1,0,0,0,1,1,8
0.5465,0.771367505,0.771367505,0.771367505,-2.583375118,-2.583375118,-2.583375118,74.6026544,74.6026544,74.6026544,-1.591737501,-1.591737501,-1.591737501,1,0,0,0,1,1,8
0.54675,0.771367505,0.771367505,0.771367505,-2.583375118,-2.583375118,-2.583375118,74.6026544,74.6026544,74.6026544,-1.591737501,-1.591737501,-1.591737501,1,0,0,0,1,1,8
0.547,0.771630404,0.771630404,0.771630404,-2.58251547,-2.58251547,-2.58251547,74.60328373,74.60328373,74.60328373,-1.591735771,-1.591735771,-1.591735771,1,0,0,0,1,1,8
0.54725,0.771630404,0.771630404,0.771630404,-2.58251547,-2.58251547,-2.58251547,74.60328373,74.60328373,74.60328373,-1.591735771,-1.591735771,-1.591735771,1,0,0,0,1,1,8
0.5475,0.771630404,0.771630404,0.771630404,-2.58251547,-2.58251547,-2.58251547,74.60328373,74.60328373,74.60328373,-1.591735771,-1.591735771,-1.591735771,1,0,0,0,1,1,8
0.54775,0.771630404,0.771630404,0.771630404,-2.58251547,-2.58251547,-2.58251547,74.60328373,74.60328373,74.60328373,-1.591735771,-1.591735771,-1.591735771,1,0,0,0,1,1,8
0.548,0.772086034,0.772086034,0.772086034,-2.581907713,-2.581907713,-2.581907713,74.60409033,74.60409033,74.60409033,-1.591737856,-1.591737856,-1.591737856,1,0,0,0,1,1,8
0.54825,0.772086034,0.772086034,0.772086034,-2.581907713,-2.581907713,-2.581907713,74.60409033,74.60409033,74.60409033,-1.591737856,-1.591737856,-1.591737856,1,0,0,0,1,1,8
0.5485,0.772086034,0.772086034,0.772086034,-2.581907713,-2.581907713,-2.581907713,74.60409033,74.60409033,74.60409033,-1.591737856,-1.591737856,-1.591737856,1,0,0,0,1,1,8
0.54875,0.772086034,0.772086034,0.772086034,-2.581907713,-2.581907713,-2.581907713,74.60409033,74.60409033,74.60409033,-1.591737856,-1.591737856,-1.591737856,1,0,0,0,1,1,8
0.549,0.772627966,0.772627966,0.772627966,-2.581605406,-2.581605406,-2.581605406,74.60489196,74.60489196,74.60489196,-1.591744945,-1.591744945,-1.591744945,1,0,0,0,1,1,8
0.54925,0.772627966,0.772627966,0.772627966,-2.581605406,-2.581605406,-2.581605406,74.60489196,74.60489196,74.60489196,-1.591744945,-1.591744945,-1.591744945,1,0,0,0,1,1,8
0.5495,0.772627966,0.772627966,0.772627966,-2.581605406,-2.581605406,-2.581605406,74.60489196,74.60489196,74.60489196,-1.591744945,-1.591744945,-1.591744945,1,0,0,0,1,1,8
0.54975,0.772627966,0.772627966,0.772627966,-2.581605406,-2.581605406,-2.581605406,74.60489196,74.60489196,74.60489196,-1.591744945,-1.591744945,-1.591744945,1,0,0,0,1,1,8
0.55,0.772627966,0.772627966,0.772627966,-2.581605406,-2.581605406,-2.581605406,74.60489196,74.60489196,74.60489196,-1.591744945,-1.591744945,-1.591744945,1,0,0,0,1,1,8
0.55025,0.773156505,0.773156505,0.773156505,-2.581595861,-2.581595861,-2.581595861,74.60548695,74.60548695,74.60548695,-1.591756731,-1.591756731,-1.591756731,1,0,0,0,1,1,8
0.5505,0.773156505,0.773156505,0.773156505,-2.581595861,-2.581595861,-2.581595861,74.60548695,74.60548695,74.60548695,-1.591756731,-1.591756731,-1.591756731,1,0,0,0,1,1,8
0.55075,0.773156505,0.773156505,0.773156505,-2.581595861,-2.581595861,-2.581595861,74.60548695,74.60548695,74.60548695,-1.591756731,-1.591756731,-1.591756731,1,0,0,0,1,1,8
0.551,0.773156505,0.773156505,0.773156505,-2.581595861,-2.581595861,-2.581595861,74.60548695,74.60548695,74.60548695,-1.591756731,-1.591756731,-1.591756731,1,0,0,0,1,1,8
0.55125,0.773587558,0.773587558,0.773587558,-2.5818176,-2.5818176,-2.5818176,74.60568898,74.60568898,74.60568898,-1.591769939,-1.591769939,-1.591769939,1,0,0,0,1,1,8
0.5515,0.773587558,0.773587558,0.773587558,-2.5818176,-2.5818176,-2.5818176,74.60568898,74.60568898,74.60568898,-1.591769939,-1.591769939,-1.591769939,1,0,0,0,1,1,8
0.55175,0.773587558,0.773587558,0.773587558,-2.5818176,-2.5818176,-2.5818176,74.60568898,74.60568898,74.60568898,-1.591769939,-1.591769939,-1.591769939,1,0,0,0,1,1,8
0.552,0.773587558,0.773587558,0.773587558,-2.5818176,-2.5818176,-2.5818176,74.60568898,74.60568898,74.60568898,-1.591769939,-1.591769939,-1.591769939,1,0,0,0,1,1,8
0.55225,0.773881409,0.773881409,0.773881409,-2.582186632,-2.582186632,-2.582186632,74.6055595,74.6055595,74.6055595,-1.591778941,-1.591778941,-1.591778941,1,0,0,0,1,1,8
0.5525,0.773881409,0.773881409,0.773881409,-2.582186632,-2.582186632,-2.582186632,74.6055595,74.6055595,74.6055595,-1.591778941,-1.591778941,-1.591778941,1,0,0,0,1,1,8
0.55275,0.773881409,0.773881409,0.773881409,-2.582186632,-2.582186632,-2.582186632,74.6055595,74.6055595,74.6055595,-1.591778941,-1.591778941,-1.591778941,1,0,0,0,1,1,8
0.553,0.773881409,0.773881409,0.773881409,-2.582186632,-2.582186632,-2.582186632,74.6055595,74.6055595,74.6055595,-1.591778941,-1.591778941,-1.591778941,1,0,0,0,1,1,8
0.55325,0.77404551,0.77404551,0.77404551,-2.582677835,-2.582677835,-2.582677835,74.60631955,74.60631955,74.60631955,-1.591763498,-1.591763498,-1.591763498,1,0,0,0,1,1,8
0.5535,0.77404551,0.77404551,0.77404551,-2.582677835,-2.582677835,-2.582677835,74.60631955,74.60631955,74.60631955,-1.591763498,-1.591763498,-1.591763498,1,0,0,0,1,1,8
0.55375,0.77404551,0.77404551,0.77404551,-2.582677835,-2.582677835,-2.582677835,74.60631955,74.60631955,74.60631955,-1.591763498,-1.591763498,-1.591763498,1,0,0,0,1,1,8
0.554,0.77404551,0.77404551,0.77404551,-2.582677835,-2.582677835,-2.582677835,74.60631955,74.60631955,74.60631955,-1.591763498,-1.591763498,-1.591763498,1,0,0,0,1,1,8
0.55425,0.774052274,0.774052274,0.774052274,-2.583248212,-2.583248212,-2.583248212,74.60691761,74.60691761,74.60691761,-1.591758074,-1.591758074,-1.591758074,1,0,0,0,1,1,8
0.5545,0.774052274,0.774052274,0.774052274,-2.583248212,-2.583248212,-2.583248212,74.60691761,74.60691761,74.60691761,-1.591758074,-1.591758074,-1.591758074,1,0,0,0,1,1,8
0.55475,0.774052274,0.774052274,0.774052274,-2.583248212,-2.583248212,-2.583248212,74.60691761,74.60691761,74.60691761,-1.591758074,-1.591758074,-1.591758074,1,0,0,0,1,1,8
0.555,0.774052274,0.774052274,0.774052274,-2.583248212,-2.583248212,-2.583248212,74.60691761,74.60691761,74.60691761,-1.591758074,-1.591758074,-1.591758074,1,0,0,0,1,1,8
0.55525,0.773897679,0.773897679,0.773897679,-2.58375292,-2.58375292,-2.58375292,74.60672833,74.60672833,74.60672833,-1.591758594,-1.591758594,-1.591758594,1,0,0,0,1,1,8
0.5555,0.773897679,0.773897679,0.773897679,-2.58375292,-2.58375292,-2.58375292,74.60672833,74.60672833,74.60672833,-1.591758594,-1.591758594,-1.591758594,1,0,0,0,1,1,8
0.55575,0.773897679,0.773897679,0.773897679,-2.58375292,-2.58375292,-2.58375292,74.60672833,74.60672833,74.60672833,-1.591758594,-1.591758594,-1.591758594,1,0,0,0,1,1,8
0.556,0.773897679,0.773897679,0.773897679,-2.58375292,-2.58375292,-2.58375292,74.60672833,74.60672833,74.60672833,-1.591758594,-1.591758594,-1.591758594,1,0,0,0,1,1,8
0.55625,0.773897679,0.773897679,0.773897679,-2.58375292,-2.58375292,-2.58375292,74.60672833,74.60672833,74.60672833,-1.591758594,-1.591758594,-1.591758594,1,0,0,0,1,1,8
0.5565,0.773628372,0.773628372,0.773628372,-2.584112496,-2.584112496,-2.584112496,74.60645572,74.60645572,74.60645572,-1.591757889,-1.591757889,-1.591757889,1,0,0,0,1,1,8
0.55675,0.773628372,0.773628372,0.773628372,-2.584112496,-2.584112496,-2.584112496,74.60645572,74.60645572,74.60645572,-1.591757889,-1.591757889,-1.591757889,1,0,0,0,1,1,8
0.557,0.773628372,0.773628372,0.773628372,-2.584112496,-2.584112496,-2.584112496,74.60645572,74.60645572,74.60645572,-1.591757889,-1.591757889,-1.591757889,1,0,0,0,1,1,8
0.55725,0.773628372,0.773628372,0.773628372,-2.584112496,-2.584112496,-2.584112496,74.60645572,74.60645572,74.60645572,-1.591757889,-1.591757889,-1.591757889,1,0,0,0,1,1,8
0.5575,0.773313052,0.773313052,0.773313052,-2.584289321,-2.584289321,-2.584289321,74.60571513,74.60571513,74.60571513,-1.59175134,-1.59175134,-1.59175134,1,0,0,0,1,1,8
0.55775,0.773313052,0.773313052,0.773313052,-2.584289321,-2.584289321,-2.584289321,74.60571513,74.60571513,74.60571513,-1.59175134,-1.59175134,-1.59175134,1,0,0,0,1,1,8
0.558,0.773313052,0.773313052,0.773313052,-2.584289321,-2.584289321,-2.584289321,74.60571513,74.60571513,74.60571513,-1.59175134,-1.59175134,-1.59175134,1,0,0,0,1,1,8
0.55825,0.773313052,0.773313052,0.773313052,-2.584289321,-2.584289321,-2.584289321,74.60571513,74.60571513,74.60571513,-1.59175134,-1.59175134,-1.59175134,1,0,0,0,1,1,8
0.5585,0.773023247,0.773023247,0.773023247,-2.584295562,-2.584295562,-2.584295562,74.60516927,74.60516927,74.60516927,-1.591740528,-1.591740528,-1.591740528,1,0,0,0,1,1,8
0.55875,0.773023247,0.773023247,0.773023247,-2.584295562,-2.584295562,-2.584295562,74.60516927,74.60516927,74.60516927,-1.591740528,-1.591740528,-1.591740528,1,0,0,0,1,1,8
0.559,0.773023247,0.773023247,0.773023247,-2.584295562,-2.584295562,-2.584295562,74.60516927,74.60516927,74.60516927,-1.591740528,-1.591740528,-1.591740528,1,0,0,0,1,1,8
0.55925,0.773023247,0.773023247,0.773023247,-2.584295562,-2.584295562,-2.584295562,74.60516927,74.60516927,74.60516927,-1.591740528,-1.591740528,-1.591740528,1,0,0,0,1,1,8
0.5595,0.772803995,0.772803995,0.772803995,-2.58418354,-2.58418354,-2.58418354,74.60496222,74.60496222,74.60496222,-1.591726989,-1.591726989,-1.591726989,1,0,0,0,1,1,8
0.55975,0.772803995,0.772803995,0.772803995,-2.58418354,-2.58418354,-2.58418354,74.60496222,74.60496222,74.60496222,-1.591726989,-1.591726989,-1.591726989,1,0,0,0,1,1,8
0.56,0.772803995,0.772803995,0.772803995,-2.58418354,-2.58418354,-2.58418354,74.60496222,74.60496222,74.60496222,-1.591726989,-1.591726989,-1.591726989,1,0,0,0,1,1,8
0.56025,0.772803995,0.772803995,0.772803995,-2.58418354,-2.58418354,-2.58418354,74.60496222,74.60496222,74.60496222,-1.591726989,-1.591726989,-1.591726989,1,0,0,0,1,1,8
0.5605,0.772669691,0.772669691,0.772669691,-2.584015365,-2.584015365,-2.584015365,74.60514929,74.60514929,74.60514929,-1.591713987,-1.591713987,-1.591713987,1,0,0,0,1,1,8
0.56075,0.772669691,0.772669691,0.772669691,-2.584015365,-2.584015365,-2.584015365,74.60514929,74.60514929,74.60514929,-1.591713987,-1.591713987,-1.591713987,1,0,0,0,1,1,8
0.561,0.772669691,0.772669691,0.772669691,-2.584015365,-2.584015365,-2.584015365,74.60514929,74.60514929,74.60514929,-1.591713987,-1.591713987,-1.591713987,1,0,0,0,1,1,8
0.56125,0.772669691,0.772669691,0.772669691,-2.584015365,-2.584015365,-2.584015365,74.60514929,74.60514929,74.60514929,-1.591713987,-1.591713987,-1.591713987,1,0,0,0,1,1,8
0.5615,0.772605797,0.772605797,0.772605797,-2.583824562,-2.583824562,-2.583824562,74.60513487,74.60513487,74.60513487,-1.59171428,-1.59171428,-1.59171428,1,0,0,0,1,1,8
0.56175,0.772605797,0.772605797,0.772605797,-2.583824562,-2.583824562,-2.583824562,74.60513487,74.60513487,74.60513487,-1.59171428,-1.59171428,-1.59171428,1,0,0,0,1,1,8
0.562,0.772605797,0.772605797,0.772605797,-2.583824562,-2.583824562,-2.583824562,74.60513487,74.60513487,74.60513487,-1.59171428,-1.59171428,-1.59171428,1,0,0,0,1,1,8
0.56225,0.772605797,0.772605797,0.772605797,-2.583824562,-2.583824562,-2.583824562,74.60513487,74.60513487,74.60513487,-1.59171428,-1.59171428,-1.59171428,1,0,0,0,1,1,8
0.5625,0.772605797,0.772605797,0.772605797,-2.583824562,-2.583824562,-2.583824562,74.60513487,74.60513487,74.60513487,-1.59171428,-1.59171428,-1.59171428,1,0,0,0,1,1,8
0.56275,0.77260292,0.77260292,0.77260292,-2.583592808,-2.583592808,-2.583592808,74.60468548,74.60468548,74.60468548,-1.591718356,-1.591718356,-1.591718356,1,0,0,0,1,1,8
0.563,0.77260292,0.77260292,0.77260292,-2.583592808,-2.583592808,-2.583592808,74.60468548,74.60468548,74.60468548,-1.591718356,-1.591718356,-1.591718356,1,0,0,0,1,1,8
0.56325,0.77260292,0.77260292,0.77260292,-2.583592808,-2.583592808,-2.583592808,74.60468548,74.60468548,74.60468548,-1.591718356,-1.591718356,-1.591718356,1,0,0,0,1,1,8
0.5635,0.77260292,0.77260292,0.77260292,-2.583592808,-2.583592808,-2.583592808,74.60468548,74.60468548,74.60468548,-1.591718356,-1.591718356,-1.591718356,1,0,0,0,1,1,8
0.56375,0.772666557,0.772666557,0.772666557,-2.583384699,-2.583384699,-2.583384699,74.60488119,74.60488119,74.60488119,-1.591717818,-1.591717818,-1.591717818,1,0,0,0,1,1,8
0.564,0.772666557,0.772666557,0.772666557,-2.583384699,-2.583384699,-2.583384699,74.60488119,74.60488119,74.60488119,-1.591717818,-1.591717818,-1.591717818,1,0,0,0,1,1,8
0.56425,0.772666557,0.772666557,0.772666557,-2.583384699,-2.583384699,-2.583384699,74.60488119,74.60488119,74.60488119,-1.591717818,-1.591717818,-1.591717818,1,0,0,0,1,1,8
0.5645,0.772666557,0.772666557,0.772666557,-2.583384699,-2.583384699,-2.583384699,74.60488119,74.60488119,74.60488119,-1.591717818,-1.591717818,-1.591717818,1,0,0,0,1,1,8
0.56475,0.772771261,0.772771261,0.772771261,-2.583244883,-2.583244883,-2.583244883,74.60533741,74.60533741,74.60533741,-1.591718998,-1.591718998,-1.591718998,1,0,0,0,1,1,8
0.565,0.772771261,0.772771261,0.772771261,-2.583244883,-2.583244883,-2.583244883,74.60533741,74.60533741,74.60533741,-1.591718998,-1.591718998,-1.591718998,1,0,0,0,1,1,8
0.56525,0.772771261,0.772771261,0.772771261,-2.583244883,-2.583244883,-2.583244883,74.60533741,74.60533741,74.60533741,-1.591718998,-1.591718998,-1.591718998,1,0,0,0,1,1,8
0.5655,0.772771261,0.772771261,0.772771261,-2.583244883,-2.583244883,-2.583244883,74.60533741,74.60533741,74.60533741,-1.591718998,-1.591718998,-1.591718998,1,0,0,0,1,1,8
0.56575,0.772884565,0.772884565,0.772884565,-2.583181463,-2.583181463,-2.583181463,74.60597517,74.60597517,74.60597517,-1.591724638,-1.591724638,-1.591724638,1,0,0,0,1,1,8
0.566,0.772884565,0.772884565,0.772884565,-2.583181463,-2.583181463,-2.583181463,74.60597517,74.60597517,74.60597517,-1.591724638,-1.591724638,-1.591724638,1,0,0,0,1,1,8
0.56625,0.772884565,0.772884565,0.772884565,-2.583181463,-2.583181463,-2.583181463,74.60597517,74.60597517,74.60597517,-1.591724638,-1.591724638,-1.591724638,1,0,0,0,1,1,8
0.5665,0.772884565,0.772884565,0.772884565,-2.583181463,-2.583181463,-2.583181463,74.60597517,74.60597517,74.60597517,-1.591724638,-1.591724638,-1.591724638,1,0,0,0,1,1,8
0.56675,0.77297099,0.77297099,0.77297099,-2.583179726,-2.583179726,-2.583179726,74.60641131,74.60641131,74.60641131,-1.591733277,-1.591733277,-1.591733277,1,0,0,0,1,1,8
0.567,0.77297099,0.77297099,0.77297099,-2.583179726,-2.583179726,-2.583179726,74.60641131,74.60641131,74.60641131,-1.591733277,-1.591733277,-1.591733277,1,0,0,0,1,1,8
0.56725,0.77297099,0.77297099,0.77297099,-2.583179726,-2.583179726,-2.583179726,74.60641131,74.60641131,74.60641131,-1.591733277,-1.591733277,-1.591733277,1,0,0,0,1,1,8
0.5675,0.77297099,0.77297099,0.77297099,-2.583179726,-2.583179726,-2.583179726,74.60641131,74.60641131,74.60641131,-1.591733277,-1.591733277,-1.591733277,1,0,0,0,1,1,8
0.56775,0.773019235,0.773019235,0.773019235,-2.583204449,-2.583204449,-2.583204449,74.6065784,74.6065784,74.6065784,-1.591744203,-1.591744203,-1.591744203,1,0,0,0,1,1,8
0.568,0.773019235,0.773019235,0.773019235,-2.583204449,-2.583204449,-2.583204449,74.6065784,74.6065784,74.6065784,-1.591744203,-1.591744203,-1.591744203,1,0,0,0,1,1,8
0.56825,0.773019235,0.773019235,0.773019235,-2.583204449,-2.583204449,-2.583204449,74.6065784,74.6065784,74.6065784,-1.591744203,-1.591744203,-1.591744203,1,0,0,0,1,1,8
0.5685,0.773019235,0.773019235,0.773019235,-2.583204449,-2.583204449,-2.583204449,74.6065784,74.6065784,74.6065784,-1.591744203,-1.591744203,-1.591744203,1,0,0,0,1,1,8
0.56875,0.773019235,0.773019235,0.773019235,-2.583204449,-2.583204449,-2.583204449,74.6065784,74.6065784,74.6065784,-1.591744203,-1.591744203,-1.591744203,1,0,0,0,1,1,8
0.569,0.773033162,0.773033162,0.773033162,-2.583221912,-2.583221912,-2.583221912,74.60644334,74.60644334,74.60644334,-1.591753591,-1.591753591,-1.591753591,1,0,0,0,1,1,8
0.56925,0.773033162,0.773033162,0.773033162,-2.583221912,-2.583221912,-2.583221912,74.60644334,74.60644334,74.60644334,-1.591753591,-1.591753591,-1.591753591,1,0,0,0,1,1,8
0.5695,0.773033162,0.773033162,0.773033162,-2.583221912,-2.583221912,-2.583221912,74.60644334,74.60644334,74.60644334,-1.591753591,-1.591753591,-1.591753591,1,0,0,0,1,1,8
0.56975,0.773033162,0.773033162,0.773033162,-2.583221912,-2.583221912,-2.583221912,74.60644334,74.60644334,74.60644334,-1.591753591,-1.591753591,-1.591753591,1,0,0,0,1,1,8
0.57,0.773037617,0.773037617,0.773037617,-2.583235236,-2.583235236,-2.583235236,74.60654975,74.60654975,74.60654975,-1.591751429,-1.591751429,-1.591751429,1,0,0,0,1,1,8
0.57025,0.773037617,0.773037617,0.773037617,-2.583235236,-2.583235236,-2.583235236,74.60654975,74.60654975,74.60654975,-1.591751429,-1.591751429,-1.591751429,1,0,0,0,1,1,8
0.5705,0.773037617,0.773037617,0.773037617,-2.583235236,-2.583235236,-2.583235236,74.60654975,74.60654975,74.60654975,-1.591751429,-1.591751429,-1.591751429,1,0,0,0,1,1,8
0.57075,0.773037617,0.773037617,0.773037617,-2.583235236,-2.583235236,-2.583235236,74.60654975,74.60654975,74.60654975,-1.591751429,-1.591751429,-1.591751429,1,0,0,0,1,1,8
0.571,0.773037992,0.773037992,0.773037992,-2.58326627,-2.58326627,-2.58326627,74.6067264,74.6067264,74.6067264,-1.591749827,-1.591749827,-1.591749827,1,0,0,0,1,1,8
0.57125,0.773037992,0.773037992,0.773037992,-2.58326627,-2.58326627,-2.58326627,74.6067264,74.6067264,74.6067264,-1.591749827,-1.591749827,-1.591749827,1,0,0,0,1,1,8
